TEO,FWC,FWE,TCA,TO_sump,TO_feed,PO_feed,VC,VE,TWI,Y
40.15,269.4,214.9,4.1,107.5,105.9,131,48,56,59.09,normal
50.8,268.1,214.8,3.5,118.5,113.3,141.4,49,56,56.26,normal
45.72,268.4,215.1,3.4,116.7,111.8,140.4,49,56,55.69,normal
39.29,267.8,214.4,4,109.8,107.1,136,48,56,55.81,normal
50.31,267,215.2,3.7,116.9,112.2,142.9,49,56,55.85,normal
40.03,269,213.8,5.7,109,107.1,132.5,57,56,59,normal
45.72,266.5,213.9,5.2,115.6,110.9,139.4,49,56,55.69,normal
50.59,265,215.7,6.2,119.7,115.6,139,57,56,55.89,normal
45.76,266.7,215.1,3.6,116.9,112,140.4,49,56,55.69,normal
46.29,275.4,215.4,5.4,114.2,110.7,138,53.92,56,55.28,normal
50.27,269.1,216.2,2,114.7,110.7,129,47,56,55.07,normal
40.28,269.6,213.4,5.7,110.1,108.2,135,57,56,58.92,normal
39.87,269.1,214,2.7,108.4,105.9,127.5,47,56,59.29,normal
40.19,267.4,214,4.8,111.8,108.4,138,49,56,56.02,normal
40.07,269.7,216.4,2.9,110.9,108.2,128.5,47,56,59.41,normal
50.63,266,215.8,3.3,114.9,111.1,139,47,56,55.48,normal
50.22,266.6,215.5,3.9,113.6,107.5,142.4,49,56,55.93,normal
40.07,269.8,214.9,2.6,110.5,107.5,129.5,47,56,59.37,normal
40.23,267.7,216.1,3.3,111.8,108.2,133.5,49,56,56.02,normal
40.19,268.4,213.8,2.2,113.1,110.1,130,48.34,56,57.53,normal
40.73,272.4,214,3.6,113.1,109.8,133,49.31,56,57.74,normal
46.42,275.4,215.5,5.9,114.2,110.9,138,54.17,56,55.24,normal
45.84,275.4,214.3,4.8,114.2,110.9,141.4,53.51,56,55.36,normal
50.51,266.4,214.6,3.4,117.1,112.2,141.9,49,56,55.81,normal
44.86,270.8,212.5,1.7,116.2,112,134.5,48,56,55.65,normal
51.21,264.5,215.2,6.7,120.2,116,139.4,57,56,56.1,normal
50.22,268.6,217.9,2.3,119.7,113.8,140.9,49,56,56.3,normal
49.86,267.2,216.2,3.6,113.3,110.5,134.5,56,56,54.99,normal
40.19,268.2,214.9,5.1,111.6,108.2,138,49,56,56.02,normal
39.82,269.4,213.9,3.5,112.2,108.4,136.5,49,56,56.3,normal
40.36,266.7,214.7,3.8,111.6,108.4,138.5,49,56,55.98,normal
40.6,270.3,213.9,1.5,114.5,110.1,134.5,49,56,56.38,normal
45.31,268.6,215.2,2.7,114.2,110.7,139.9,49,56,55.52,normal
41.01,270,214.8,4,115.6,111.1,134,49,56,56.55,normal
50.76,268.2,216.4,3.3,118.1,113.1,141.4,49,56,56.18,normal
50.55,264,214.8,4.5,121.7,116.4,134.5,48,56,55.81,normal
48.67,264.1,215.2,5.3,115.1,111.3,138.5,48.24,56,55.32,normal
50.51,271.6,215.7,0.7,112,109.2,130,47,56,55.16,normal
40.36,268.4,216.1,3.6,111.3,108.4,137,49,56,56.02,normal
50.47,267,214.9,1.6,119.5,114.5,135,47,56,55.69,normal
39.66,269.9,215.2,1.4,108.8,106.3,132,48,56,56.06,normal
50.02,266,215.1,5.2,116,112.7,138.5,56,56,55.07,normal
52.19,267,216.2,3.9,110.7,102.5,142.9,49,56,56.18,normal
39.74,270.3,215.4,1.4,112.4,108.4,134.5,49,56,56.26,normal
50.02,265.5,214.2,4.8,113.8,110.7,137,56,56,55.07,normal
43.96,269.2,215.5,3.2,112.9,109.4,135,48,56,55.36,normal
40.07,270,215.1,1.9,112.9,109.6,132,48,56,57.04,normal
50.63,265.6,216.9,4.5,115.1,111.1,138,47,56,55.52,normal
45.43,267.9,215.5,1.4,117.6,113.3,135,48,56,55.73,normal
45.15,268.3,215.3,2.1,118.1,113.6,135,48,56,55.77,normal
40.93,269.6,212.9,2.5,113.8,109.2,135.5,49,56,56.34,normal
50.92,267.1,215,1.6,115.7,111.3,136,47,56,55.52,normal
46.46,268.3,215.2,5.6,117.6,114,136,57,56,55.81,normal
40.85,266.4,214.6,3.2,111.3,108.4,137.5,49,56,56.02,normal
39.5,269.6,214.5,3.6,109.2,106.9,133.5,48,56,55.85,normal
44.21,269.6,215,4,109.6,107.1,131.5,51,56,55.16,normal
50.8,268.5,213.9,3.5,118.3,113.1,141.4,49,56,56.18,normal
40.15,268.2,214,2.6,108.6,106.5,129.5,47,56,59.29,normal
40.28,266,215.3,4.8,112.9,109.8,136,49,56,55.61,normal
41.34,268.7,216.1,5.3,112.7,110.1,133,57,56,58.1,normal
40.52,267.4,214.9,2.7,111.3,108.8,137,49,56,55.93,normal
40.52,261,214.6,6.2,109.8,107.3,131,48,56,55.85,normal
45.88,270.3,216.3,4,118.1,114,134,48,56,55.77,normal
44.21,268.7,215.7,4.3,110.1,107.7,132.5,51,56,55.03,normal
50.72,266.4,216.9,3.8,114.9,110.9,139.4,47,56,55.36,normal
51.78,265.7,215.6,6.4,120.9,116.2,141.4,57,56,56.22,normal
44.29,270.6,214.4,4,110.3,108.2,132.5,51,56,54.95,normal
39.87,268,215.5,3.6,112,108.2,137,49,56,56.14,normal
49.86,266.8,216.9,3.3,112,109.2,131.5,56,56,55.2,normal
49.94,266.9,214.9,5.5,115.6,112.2,137,56,56,55.03,normal
45.35,269.8,213.8,2.2,119,112.9,139,49,56,55.93,normal
50.31,263.4,216.9,6.1,116.7,111.6,141.4,49,56,55.81,normal
50.35,268.7,215.3,2.3,122.5,116.2,139.9,49,56,56.43,normal
50.59,267.5,215.8,3.2,117.6,112.7,142.4,49,56,56.06,normal
44.86,271.7,215.2,2.7,112.2,109,129,47,56,55.24,normal
43.96,269,214.4,3.1,112.9,109.6,134.5,48,56,55.36,normal
40.85,265.3,213.9,6.1,109.8,107.7,136.5,57,56,55.89,normal
44.86,269.5,216.2,2.1,112.7,109.2,129,47,56,55.24,normal
45.27,270.1,213.8,2,119,113.3,140.4,49,56,55.98,normal
49.98,264.7,216,6.1,117.6,114,139.9,57,56,55.52,normal
49.9,267.1,215.4,3.5,112.2,109.4,134,56,56,55.12,normal
40.52,270.1,214.5,1.7,109.2,106.3,130,48,56,56.06,normal
50.39,266.9,213.8,4,116.9,112.2,140.9,49,56,55.85,normal
40.28,266.4,215.8,6,110.7,108,133,57,56,55.89,normal
44.86,269.2,216,2.7,112.4,109,129.5,47,56,55.2,normal
50.18,266.4,215,1.6,121.5,116,134,47,56,55.81,normal
44.41,270.9,215.5,3.8,109.2,106.9,132.5,51,56,55.24,normal
40.11,268.5,213.8,2.3,109,106.5,129.5,47,56,59.33,normal
45.39,268.8,214.7,1.4,117.4,113.1,134,48,56,55.69,normal
50.27,267,214.6,2.2,122.7,116.7,139.4,49,56,56.51,normal
45.84,268.2,215.1,3.3,116.2,111.3,140.4,49,56,55.69,normal
45.48,268.1,213.6,2,117.8,112.2,139,49,56,55.77,normal
49.94,267.8,216.4,3.3,112.4,109.6,132,56,56,55.07,normal
40.73,265.4,215.1,6.1,110.5,107.7,135.5,57,56,55.85,normal
40.19,266.8,215.1,5.7,109.6,108,132.5,57,56,58.92,normal
40.97,270.5,215.8,3.6,112,108.4,136,49,56,56.22,normal
39.58,269.8,217,3.9,108.8,106.5,133.5,48,56,55.93,normal
40.36,265.5,216,6.2,111.3,108.6,135.5,57,56,55.93,normal
46.17,271.8,215.8,5.4,114.5,110.9,136,54.98,56,55.12,normal
50.31,265.4,214.8,6.2,115.6,112,139,57,56,55.32,normal
45.23,266.1,215.4,6,113.1,110.5,136.5,57,56,55.03,normal
45.6,271.1,215.2,1.5,112.7,109,133.5,48,56,55.4,normal
45.6,268.8,216,2.1,112.7,109.2,134,48,56,55.4,normal
50.55,266.6,215.4,3.7,117.4,112.2,140.4,49,56,55.81,normal
44.7,267.7,215.4,3.6,112.9,109,137,48,56,55.36,normal
45.84,267.6,214.8,3.1,116.4,112,140.9,49,56,55.69,normal
41.09,265.1,215,4.6,110.7,108,132,53.52,56,59.46,normal
51.94,263.3,215.7,5.8,120.9,116.2,140.4,57,56,56.22,normal
40.03,267.8,215.1,5.5,112,109.6,133,57,56,58.43,normal
40.19,267.3,215.5,4.2,107.7,105.9,130,48,56,59.13,normal
49.12,267.5,215.1,5.5,114.9,110.9,133,55.59,56,55.07,normal
40.03,267.8,214.8,3.6,112.2,108.4,137,49,56,56.3,normal
46.33,273.1,216.5,5.2,114.9,110.9,135.5,55.03,56,55.12,normal
40.03,269.6,214.8,5.5,109,107.1,134.5,57,56,59.05,normal
40.81,270.7,213.3,2.3,112.9,108.6,136,49,56,56.22,normal
50.31,263.1,215.1,3.2,116.9,112,142.9,49,56,55.85,normal
40.28,269.7,214.7,2.7,108,105.7,129,47,56,59.25,normal
44.29,268.8,214.8,3.7,109.4,107.1,132.5,51,56,55.2,normal
40.93,267.6,214.1,5.1,112.9,109.8,132,57,56,57.86,normal
50.18,265.2,215.5,3.7,113.8,107.5,143.4,49,56,55.93,normal
40.32,266.4,215.2,6.2,110.9,108.4,134.5,57,56,55.89,normal
39.33,270.2,214.3,4,108.6,106.5,134,48,56,56.02,normal
40.03,268.8,214.3,5.5,109,107.1,133,57,56,59.05,normal
45.76,267.4,214.5,2.7,116.9,112,140.9,49,56,55.73,normal
40.36,268.8,214.9,4.3,107.5,105.7,132.5,48,56,59.17,normal
49.86,266.5,215.7,3.5,112,109.2,133,47,56,55.16,normal
40.44,266.6,214.8,3.9,107.3,105.7,131,48,56,59.21,normal
50.59,269.9,214.2,3.9,122.7,116.9,139.4,49,56,56.51,normal
45.84,268,215.8,2.9,114.5,110.5,140.4,49,56,55.61,normal
40.6,266.3,214.4,6.2,113.1,110.1,135.5,57,56,56.18,normal
51.04,264.2,217.7,6.2,120.2,115.6,141.4,57,56,56.06,normal
45.23,269.3,216.4,3.5,119.5,114,138,49,56,56.14,normal
49.53,265.1,215,4.1,120.9,116.2,138,48,56,55.73,normal
50.47,266.5,215.3,2,119.9,114.5,136,47,56,55.69,normal
44.86,269.6,214.8,2.5,113.3,109.6,128.5,47,56,55.44,normal
40.85,266,214.4,3,111.3,108.2,137,49,56,56.02,normal
50.31,269.1,215.7,2.3,122.7,116.9,139,49,56,56.47,normal
45.72,268.9,215.5,3.6,116.4,111.8,140.9,49,56,55.69,normal
49.9,267.6,216,2.4,120.2,114.5,140.9,49,56,56.34,normal
40.6,267.8,215,3.3,111.3,108.6,137,49,56,55.98,normal
44.16,270.3,214.3,4.2,110.7,108.4,134,51,56,54.91,normal
39.58,270.5,215.1,3.7,108.8,106.5,131.5,48,56,55.98,normal
44.49,269.8,214.6,3.4,112.7,109.2,135.5,48,56,55.36,normal
44.86,271.1,215.4,2.5,112.7,109,129.5,47,56,55.24,normal
40.07,268.6,216.2,5.8,109.4,107.3,133.5,57,56,59,normal
45.39,269.2,213.9,2.5,117.8,113.3,133.5,48,56,55.77,normal
40.52,266.1,214.5,6.3,112.4,109.6,134.5,57,56,56.1,normal
41.83,268.5,215.7,4.9,110.5,108.2,131,56,56,59.46,normal
44.94,268.6,214.4,3.4,109.2,106.9,130.5,47.52,56,55.2,normal
44.9,270.4,214.4,2.3,112,108.6,130,47,56,55.24,normal
50.47,264.4,214.9,5.9,116,110.7,143.9,49,56,55.81,normal
50.18,265.5,216,6.4,116.4,112.7,139.9,57,56,55.4,normal
46.54,266.1,215.4,4.5,111.6,109,135,51,56,55.03,normal
45.35,268.4,215.8,6.4,115.1,111.6,136.5,53,56,55.57,normal
50.31,265.7,213.5,3.7,113.1,106.7,142.9,49,56,55.98,normal
40.85,266.2,215.3,6.3,113.3,110.3,136,57,56,56.22,normal
40.68,268.3,214.7,4.1,109.8,107.3,135.5,48,56,55.85,normal
44.82,269.7,214.2,3.4,109,106.9,131,47.41,56,55.24,normal
49.98,264.3,215.3,6.4,118.5,114.9,138.5,57,56,55.73,normal
52.03,265,215.1,5.6,121.2,116.2,141.4,57,56,56.22,normal
45.11,271.1,215.3,1.9,115.6,111.1,134.5,48,56,55.52,normal
39.33,269.2,214.8,3.8,108.8,106.3,131.5,48,56,56.06,normal
40.07,270,214.8,2,112.7,109.6,130.5,48,56,56.83,normal
50.27,264.8,216.1,6.2,115.3,111.6,140.4,49.59,56,55.32,normal
50.22,265.6,215.3,0.4,115.1,111.1,135,47,56,55.52,normal
50.8,268.1,216.1,3.5,118.3,113.1,143.4,49,56,56.22,normal
49.9,265.6,215.5,5.1,115.1,112,138.5,56,56,55.03,normal
44.86,270.3,215.4,2.5,116,112,135,48,56,55.61,normal
40.36,270.4,214.3,1.9,114.9,110.7,135,49,56,56.47,normal
39.58,270.1,214.6,3.9,108.8,106.5,133.5,48,56,55.93,normal
39.74,269.6,215.6,4,109.4,107.1,133,48,56,55.81,normal
39.99,268.9,215,3.6,112.2,108.4,136.5,49,56,56.34,normal
40.03,270.7,214.9,2.5,110.1,107.1,130.5,47,56,59.37,normal
39.13,268.8,216.2,3.7,109.2,106.9,133.5,48,56,55.89,normal
50.02,265.3,214.3,6.4,118.8,114.9,141.9,57,56,55.77,normal
39.46,270.5,214.7,3.8,108.6,106.3,132.5,48,56,56.06,normal
44.94,270.6,215.8,2.3,111.3,108,129,47,56,55.2,normal
50.18,267.2,214.9,5.2,119.2,115.6,138,56,56,55.52,normal
40.03,268.7,214.2,2.3,110.3,107.5,128.5,47,56,59.37,normal
45.84,266.2,215.2,3.7,116,111.6,140.9,49,56,55.69,normal
40.19,266.9,216.1,4.9,108.6,106.5,133.5,48,56,59.05,normal
40.03,270.2,215.9,2,109.8,106.9,129,47,56,59.33,normal
44.94,269.3,214.1,1.5,112.7,109,134.5,48,56,55.36,normal
39.87,268.7,214.7,3.7,108.4,106.5,132,48,56,59.09,normal
40.68,267.8,215.3,3.2,111.3,108.4,136.5,49,56,55.98,normal
40.28,268.1,214,3.8,112,108.2,137,49,56,56.06,normal
50.27,266.8,215.8,2,118.3,113.1,135.5,47,56,55.65,normal
49.94,265.1,217.6,4.9,115.3,112.2,138.5,56,56,54.99,normal
50.72,271.7,216,2.3,112,109.2,129.5,47,56,55.16,normal
45.72,267.8,215.1,3.3,116.4,111.8,139.9,49,56,55.69,normal
45.19,269.4,214.3,2,119.7,114,139.4,49,56,56.1,normal
49.82,267.4,216,3.9,120.9,116.2,136.5,56,56,55.73,normal
44.74,269,214.2,3.3,112.4,109,136,48,56,55.4,normal
40.28,265.2,215.2,3.8,111.6,108.4,137,49,56,56.02,normal
45.84,267.8,216.2,2.9,114.2,110.7,138,49,56,55.57,normal
40.28,268.8,215.4,5.7,110.5,108.6,134,57,56,58.84,normal
40.28,268.3,215,5.7,109.8,108,132.5,57,56,58.92,normal
44.94,268.6,213.6,2.5,111.3,108,129.5,47,56,55.2,normal
50.1,268.9,214.3,2.1,112.9,109.6,129,47,56,54.95,normal
45.48,268.8,216.1,6.1,115.6,112,136.5,53,56,55.65,normal
45.39,271.8,214.9,2.2,118.3,112.7,138.5,49,56,55.85,normal
50.47,265.8,216.1,2.4,114.9,111.1,135.5,47,56,55.32,normal
40.03,267.9,214.6,3.4,112,108.4,136.5,49,56,56.1,normal
44.7,267.9,214.9,3.6,112.4,109.2,134.5,48,56,55.4,normal
41.3,273.7,214.5,4.9,114.9,111.1,136,57,56,56.59,normal
49.82,270.1,215.4,2.1,113.6,109.8,128.5,47,56,55.03,normal
50.31,266.6,213.5,1.4,118.3,112.9,135.5,47,56,55.65,normal
45.48,267.5,215.6,6.1,115.6,112,137,53,56,55.65,normal
50.76,266.3,215.8,3.3,118.1,113.3,141.9,49,56,56.22,normal
40.07,270.1,214.6,2.2,111.3,108.2,130.5,48,56,56.14,normal
44.41,269.8,214.8,4.1,109,106.9,134,51,56,55.24,normal
46.58,267.9,214,5.2,117.4,113.6,136,57,56,55.73,normal
45.23,269.4,213.7,2,114.5,110.3,135,48,56,55.48,normal
49.94,267.8,216.4,3.3,112.4,109.6,132,56,56,55.07,normal
45.84,267.4,214.6,6.3,117.8,113.3,137,53,56,55.81,normal
51.66,265.4,214.7,4,110.9,103.3,142.9,49,56,56.1,normal
40.44,270.6,216.8,1.9,114.9,110.5,135.5,49,56,56.43,normal
49.82,267.4,214.9,3.6,113.1,110.5,132,56,56,54.95,normal
50.43,265.3,215,5.9,115.3,110.5,141.9,49,56,55.81,normal
40.52,265.8,214.1,6,112.2,109.6,135.5,57,56,56.1,normal
49.94,265.2,216.3,6.9,117.6,113.8,140.4,57,56,55.48,normal
40.32,267.9,216,6,110.3,108.4,134,57,56,58.84,normal
45.43,268.8,214.7,1.7,117.4,113.1,134,48,56,55.69,normal
50.43,269.5,214.8,2.4,114.2,110.3,130,47,56,55.07,normal
50.72,267.6,214.9,1.6,115.6,111.1,134.5,47,56,55.52,normal
50.35,263.8,215.1,6.4,115.6,111.8,140.4,57,56,55.32,normal
40.03,271.2,214.6,2.1,112.4,109,130,48,56,56.22,normal
50.39,265.9,215.5,1.6,120.2,115.1,136,47,56,55.73,normal
50.63,264.1,215.9,6.2,119.9,115.7,142.9,57,56,55.93,normal
50.14,267.2,213.9,1.5,118.3,113.1,141.4,49,56,56.3,normal
45.23,269.4,214.3,2.3,114.7,110.5,133.5,48,56,55.44,normal
40.93,270.9,215.1,2.2,113.6,109,136,49,56,56.26,normal
44.16,269,214.1,4,109.6,107.3,132,51,56,55.07,normal
49.9,268.5,217.5,3.6,112.7,109.8,133.5,56,56,54.99,normal
45.43,266.9,215.4,6,114.9,112,138,57,56,55.16,normal
49.77,265.5,215.2,4.9,114,110.9,136.5,56,56,54.99,normal
49.77,265.3,214.7,5.1,114,111.1,138,56,56,54.99,normal
50.59,267.3,215,3.2,117.4,112.2,141.9,49,56,55.85,normal
49.77,266.1,216.3,5.1,114.2,111.6,137,56,56,54.99,normal
50.39,267,215.1,2,119.9,114.9,134.5,47,56,55.69,normal
45.27,269,213.7,2.1,119,113.6,139.4,49,56,55.98,normal
44.74,267.8,215,3.1,112.7,109.2,136,48,56,55.36,normal
40.23,271.7,215.5,2.5,113.3,109.8,131.5,48.48,56,57.53,normal
45.8,268.9,215.8,3.8,116.7,112,140.4,49,56,55.69,normal
40.07,269.6,215.5,2.6,110.7,108,128,47,56,59.41,normal
40.07,269.8,214.3,2.6,110.5,108,130.5,47,56,59.41,normal
51.49,265.7,215.9,5.2,121.7,116.7,139,57,56,56.38,normal
39.91,267.8,215.4,3.8,112,108.4,135.5,49,56,56.14,normal
44.82,271.5,215.4,2.3,112.9,109.2,129,47,56,55.36,normal
49.77,268.3,215.5,3.8,123,116.9,139.9,49,56,56.47,normal
45.19,268.7,215.6,2.5,118.1,113.8,134.5,48,56,55.77,normal
40.32,268.5,214.9,5.7,110.3,108.4,132.5,57,56,58.84,normal
40.36,268,214.7,4.1,107.5,105.7,131.5,48,56,59.17,normal
45.76,267,214.8,3.6,116.9,112,141.4,49,56,55.69,normal
50.76,267.3,213.8,3.2,118.1,112.9,141.4,49,56,56.18,normal
39.99,270.9,215.4,2.2,111.6,108.4,131.5,48,56,56.06,normal
45.56,269.3,216.5,5,115.6,111.1,140.4,49,56,55.69,normal
40.03,271.6,213.9,1.9,111.8,108.4,131,48,56,56.1,normal
45.76,267.6,215.4,4,116.7,112,140.4,49,56,55.69,normal
50.02,266.6,217.4,5.7,118.8,115.3,136.5,56,56,55.44,normal
50.47,267.9,214.7,1.4,119.7,114.7,133,47,56,55.69,normal
45.76,266.7,214.9,5,115.3,110.9,142.9,49,56,55.69,normal
40.89,270.1,214.7,2.2,113.6,109.2,135,49,56,56.26,normal
41.67,267.6,215.9,5.8,114.2,110.7,134,57,56,56.3,normal
50.22,267.1,215.9,2.2,119.2,113.8,140.4,49,56,56.34,normal
44.98,270.3,216.1,2.6,109.2,106.9,130.5,47,56,55.2,normal
49.86,270.6,215.3,2.1,113.6,109.6,129.5,47,56,55.03,normal
40.03,267.3,215.7,3,111.8,109.2,135.5,49,56,55.89,normal
40.19,268.7,214.7,3.6,112,108.2,136.5,49,56,56.06,normal
41.95,266.9,215.4,6,114.2,110.9,135,57,56,56.38,normal
44.21,269.9,214.4,4,109.8,107.3,132,51,56,55.07,normal
50.22,266.4,214.9,1.6,121.2,116,134.5,47,56,55.81,normal
50.22,267.9,215,1.6,120.9,115.6,135.5,47,56,55.77,normal
49.36,270.3,214.8,0,109.6,107.7,50.7,56,56,59.58,normal
50.31,265.7,215.5,5.7,116.7,111.6,143.9,49,56,55.81,normal
40.6,267.2,215.7,3.1,111.3,108.4,138.5,49,56,56.02,normal
45.48,267.1,215.8,5.5,114.7,112,136.5,57,56,55.2,normal
50.63,268.5,215.3,3.5,117.8,112.7,140.4,49,56,56.1,normal
50.22,267.1,215,1.6,120.9,115.6,135.5,47,56,55.77,normal
50.8,267.4,215.7,3.9,114.9,111.1,138,47,56,55.48,normal
44.33,270.7,213.7,3.2,113.1,109.8,136.5,48,56,55.4,normal
44.37,270,215.5,4.1,109.2,106.9,131.5,51,56,55.24,normal
49.9,267.7,215.2,4,123,116.9,139.4,49,56,56.51,normal
40.28,269.1,215.4,5.8,109.8,108.2,133.5,57,56,58.92,normal
40.64,267,214.8,6.5,110.1,107.5,135,57,56,55.89,normal
50.59,266,215.3,3.2,117.1,112.2,140.9,49,56,55.81,normal
50.18,266.9,215.3,6.4,116.2,112.4,139,57,56,55.36,normal
45.88,270,216,2.7,114.2,110.7,141.4,49,56,55.61,normal
40.6,269.5,215.3,1.5,114.7,110.1,135,49,56,56.38,normal
40.44,267.6,214.2,3.9,107.5,105.7,132,48,56,59.21,normal
50.47,267.8,214.4,1.6,121.2,115.6,140.9,49,56,56.43,normal
45.68,267.5,215.7,3.3,116.7,112,139.9,49,56,55.69,normal
40.19,269,215.4,5.7,109.6,107.7,132.5,57,56,58.92,normal
50.39,265.5,215,3.8,115.1,110.9,139.9,47,56,55.57,normal
44.21,269.8,214,4.3,110.3,107.7,133,51,56,54.99,normal
45.76,270.2,214.9,3.9,119.9,114,138,49,56,56.14,normal
44.7,269,215.2,3.5,112.7,109.2,137.5,48,56,55.4,normal
39.46,270.4,215.3,3.7,108.8,106.5,131.5,48,56,55.98,normal
49.98,268.6,215.4,3.8,112.4,109.8,132.5,56,56,55.03,normal
44.66,268.9,215.4,3.6,112.7,109.2,135,48,56,55.36,normal
50.02,267,216.1,3.3,117.1,112,139.9,49,56,55.81,normal
44.94,270.8,214.7,2.3,110.9,107.5,129.5,47,56,55.16,normal
40.48,268.5,215.9,3.5,112,108.4,137,49,56,56.26,normal
50.35,265.2,213.9,4.1,114.7,109,142.9,49,56,55.89,normal
40.36,267.6,214.1,3.3,112.2,108.2,135.5,49,56,56.14,normal
45.39,267.7,215.4,2.7,114.2,110.9,140.9,49,56,55.48,normal
40.73,267,215.3,3,111.3,108.2,136.5,49,56,56.02,normal
44.12,268.2,216,3.5,110.5,108.2,134,51,56,54.91,normal
40.07,266.8,215.2,3.9,107.7,106.1,132.5,48,56,59.05,normal
50.02,266,215.4,5.4,115.6,112.4,135.5,56,56,55.03,normal
40.81,267.7,214.6,3.5,111.3,108.4,137,49,56,56.06,normal
40.07,266.8,215.4,3.9,108,105.9,131.5,48,56,59.05,normal
50.22,267.8,217.1,3.7,113.3,106.7,142.4,49,56,56.02,normal
40.11,268.2,216.2,5.7,111.6,109.4,133,57,56,58.55,normal
44.9,268.6,213.6,1.9,116.2,111.8,134,48,56,55.61,normal
40.93,268.9,214.1,3.5,112,108.6,137,49,56,56.02,normal
45.6,267.2,215.9,5.5,115.6,111.3,141.4,49,56,55.69,normal
40.11,270.5,214.7,2,112.7,109.4,130,48,56,57,normal
50.76,267.3,214.6,3.3,118.1,113.1,140.4,49,56,56.22,normal
44.9,270.6,215,2.5,112.2,108.6,129.5,47,56,55.24,normal
44.9,270.1,214.6,2.2,116,111.6,135,48,56,55.61,normal
46.05,266.7,216.6,5.2,114.7,110.7,141.9,49,56,55.69,normal
44.66,268.6,213.9,3.5,112.7,109.2,134.5,48,56,55.44,normal
50.43,263.5,215.5,5.9,116.4,111.6,144.9,49,56,55.81,normal
40.77,267.9,215.6,3.3,112,109.4,136,49,56,55.77,normal
44.25,269.7,215,4,109.4,107.1,132.5,51,56,55.16,normal
44.37,269.6,214.7,3.6,112.9,109.2,135,48,56,55.36,normal
50.02,267.1,215.8,3.5,114.9,111.1,138,47,56,55.52,normal
45.39,270.6,214.6,2.2,118.5,112.7,136.5,49,56,55.85,normal
45.72,268.4,216.4,3.3,116.4,111.8,139.4,49,56,55.69,normal
50.22,269.1,214.7,1.9,120.7,114.5,139.9,49,56,56.38,normal
40.81,267.3,214,3.2,111.3,108.2,138,49,56,56.02,normal
40.23,270,214.6,1.4,115.1,110.7,135,49,56,56.47,normal
45.48,269,216.2,2.6,116.9,111.8,140.4,49,56,55.73,normal
46.05,268.2,213.9,3.4,114.2,110.7,140.4,49,56,55.69,normal
40.48,268.2,214.6,2.9,111.3,108.8,138,49,56,55.93,normal
49.82,268.2,212.8,1.8,113.8,109.8,131,47,56,55.07,normal
49.98,262.7,214.8,6.6,117.1,113.6,140.9,57,56,55.44,normal
40.28,270.4,214.4,1.5,115.1,110.7,135.5,49,56,56.47,normal
40.56,268.4,215.1,3.3,111.1,108.4,136.5,49,56,56.02,normal
50.68,266.2,214.1,2.4,116.2,111.3,135,47,56,55.52,normal
51.21,266,214.5,2.9,115.1,110.9,137.5,47,56,55.57,normal
49.98,267.5,215.4,1.9,120.2,114.2,139.9,49,56,56.34,normal
50.47,265.5,215,3.9,114.7,111.1,138.5,47,56,55.36,normal
50.72,266.2,215.9,3.9,114.7,111.1,139,47,56,55.36,normal
50.8,265.4,215,3.5,118.3,113.1,141.9,49,56,56.26,normal
40.03,271.9,215.3,2.4,112.7,109.2,130.5,48,56,56.38,normal
45.72,268.7,214.8,3.6,116.7,111.8,140.4,49,56,55.69,normal
50.02,267,214.6,4.9,115.6,112.7,137,56,56,55.07,normal
45.84,266.9,216.2,4.3,118.1,114,135,48,56,55.85,normal
49.86,269.9,214.5,1.6,118.8,113.6,139,49,56,56.26,normal
40.48,271.4,214,3.5,113.3,109.8,131.5,48.76,56,57.61,normal
44.33,269.4,214.4,3.8,109.2,106.9,131.5,51,56,55.24,normal
50.14,267.3,216.4,1.1,121.5,116.2,135.5,48,56,55.81,normal
39.46,269,214,4.1,108.6,106.3,132,48,56,56.06,normal
50.59,265.5,216.7,3.7,114.9,111.1,139.9,47,56,55.52,normal
49.9,267.3,216.1,3.5,112,109.4,131.5,56,56,55.12,normal
39.29,270.2,216.3,3.4,109.4,107.3,133,48,56,55.81,normal
40.64,269.6,215.7,3.7,112,108.4,135.5,49,56,56.18,normal
50.39,268.1,214.8,2,120.7,114.9,139.9,49,56,56.38,normal
45.19,266,215.3,6.2,114,111.3,136.5,57,56,55.03,normal
65.17,271.1,213.7,1.3,107.1,85.6,134.5,57,56,57.9,normal
40.56,267.1,215.7,6.3,112.9,109.8,136,57,56,56.1,normal
45.19,267.4,215.9,6.1,114.7,110.9,139,53,56,55.48,normal
50.43,268.9,216.2,4.2,122.2,116.9,139.9,49,56,56.47,normal
40.07,268.3,216.8,3.9,107.7,106.1,131.5,48,56,59.05,normal
44.82,269.4,214.4,1.6,116.7,112.4,134.5,48,56,55.61,normal
45.23,265.7,214.4,6,114,111.6,138,57,56,55.07,normal
48.18,275.2,215,5.4,114.9,110.9,132.5,55.44,56,55.12,normal
45.56,267.1,217,6,117.4,113.3,134.5,53,56,55.77,normal
50.76,267.6,214.7,3.5,118.1,113.1,141.4,49,56,56.18,normal
45.19,264.9,214.4,5.7,113.6,111.1,136.5,57,56,54.99,normal
50.72,263.6,215.8,3.3,114.9,110.9,139,47,56,55.52,normal
40.85,270.5,214.2,2.2,113.3,108.8,134.5,49,56,56.22,normal
49.86,266.3,217.3,5.3,114.7,111.6,138.5,56,56,54.99,normal
